Id,NumPedido,FecEntrega,ImporteNeto,CodProducto,Detalle,Producto,ProdDesc,Fecha,ModalidadPago,ClientePreferente,TiempoAtencion
2464,36117196,17/02/2015,18.07,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/02/2015,1,0,8
2465,36117196,17/02/2015,66.06,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/02/2015,2,1,3
2466,36117196,17/02/2015,103.26,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2015,2,0,10
2467,36117196,17/02/2015,0,4302101,Venta,4302101,FID.DV TORN. 120G+S. HUANCAINA 50G 24BOL,01/02/2015,1,0,2
2468,36117196,17/02/2015,0,4302100,Venta,4302100,FID.DV TORN. 120G+S. ROJA 60G 24BOL,01/02/2015,2,1,5
2469,36117196,17/02/2015,0,4302101,Venta,4302101,FID.DV TORN. 120G+S. HUANCAINA 50G 24BOL,01/02/2015,2,1,8
2470,36117196,17/02/2015,89.8,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/02/2015,1,0,1
2471,36117196,17/02/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/02/2015,1,0,2
2472,36117196,17/02/2015,91.31,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/02/2015,2,1,1
2473,36117196,17/02/2015,95.04,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/02/2015,1,0,9
2474,36117196,17/02/2015,37.24,3300012,Venta,3300012,MAYONESA ALACENA 200CC 12BOL,01/02/2015,1,1,10
2475,36117196,17/02/2015,22.8,5101201,Venta,5101201,NU.PUDIN NEGRITA CHOCO.145G.12UND,01/02/2015,2,0,10
2476,36117196,17/02/2015,26.92,8400055,Venta,8400055,DETERGENTE BOLIVAR MATIC 2.6KG.7BOL,01/02/2015,2,0,1
2477,36117196,17/02/2015,36.25,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/02/2015,2,0,3
2478,36117196,17/02/2015,-0.36,,Descuento,18972,,01/02/2015,1,1,7
2479,36117196,17/02/2015,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/02/2015,2,0,1
2480,36117196,17/02/2015,5.88,18951,Venta,18951,VAINILLA NEGRITA  30ML.12BOT.24DSP,01/02/2015,2,0,6
2481,36117196,17/02/2015,37.21,3300010,Venta,3300010,CREMA HUANCAINA ALACENA 24X90G,01/02/2015,2,1,9
2482,36117196,17/02/2015,58.36,5802015,Venta,5802015,NU. CAFE CAFETAL SELECTO 220G.24BOL,01/02/2015,2,0,2
2483,36117196,17/02/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/02/2015,1,1,5
2484,36117196,17/02/2015,0,9350102,Venta,9350102,ENJ. BOLIVAR FRUTAS INT.85ML 6SCHT 24TIR,01/02/2015,2,1,8
2485,36117203,17/02/2015,46.14,6901104,Venta,6901104,NU.EXPERTA PRE MEZCLA BIZCOCHUELO 10KG,01/02/2015,1,1,2
2486,36117203,17/02/2015,-0.46,,Descuento,6901104,,01/02/2015,2,0,7
2487,36269800,24/02/2015,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/02/2015,2,0,8
2488,36269800,24/02/2015,-4.72,,Descuento,98231,,01/02/2015,1,0,1
2489,36269800,24/02/2015,-9.44,,Descuento,98231,,01/02/2015,2,1,2
2490,36269800,24/02/2015,70.48,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/02/2015,1,1,8
2491,36269800,24/02/2015,66.06,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/02/2015,1,1,1
2492,36269800,24/02/2015,103.26,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2015,2,1,10
2493,36269800,24/02/2015,0,4302101,Venta,4302101,FID.DV TORN. 120G+S. HUANCAINA 50G 24BOL,01/02/2015,2,1,2
2494,36269800,24/02/2015,-4.13,,Descuento,4302101,,01/02/2015,1,0,1
2495,36269800,24/02/2015,0,4302101,Venta,4302101,FID.DV TORN. 120G+S. HUANCAINA 50G 24BOL,01/02/2015,2,0,10
2496,36269800,24/02/2015,91.31,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/02/2015,2,0,8
2497,36269800,24/02/2015,190.07,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/02/2015,2,1,10
2498,36269800,24/02/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/02/2015,1,1,7
2499,36269800,24/02/2015,37.21,3300015,Venta,3300015,CREMA DE AJI TARI 85GR. 24UND,01/02/2015,1,1,8
2500,36269800,24/02/2015,45.62,3300014,Venta,3300014,CREMA DE AJI TARI 10GR. 240UND,01/02/2015,2,1,5
2501,36269800,24/02/2015,36,3300060,Venta,3300060,SALSA GOLF ALACENA 85CC 24BOL.1CJA,01/02/2015,2,0,8
2502,36269800,24/02/2015,18,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/02/2015,2,0,7
2503,36269800,24/02/2015,50.19,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/02/2015,2,1,7
2504,36269800,24/02/2015,-0.5,,Descuento,3702012,,01/02/2015,1,1,8
2505,36269800,24/02/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/02/2015,1,1,6
2506,36269800,24/02/2015,-0.81,,Descuento,3500018,,01/02/2015,1,0,10
2507,36269800,24/02/2015,19.66,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/02/2015,2,1,8
2508,36269800,24/02/2015,50.08,5101109,Venta,5101109,NUE.MAZAMORRA MORADA NEGRITA 170G.24UND,01/02/2015,2,0,1
2509,36269800,24/02/2015,25.04,5101111,Venta,5101111,NUE.MAZAMORRA DURAZNO NEGRITA 170G.12UND,01/02/2015,1,0,5
2510,36269800,24/02/2015,56.14,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/02/2015,2,0,6
2511,36269800,24/02/2015,15.75,37004,Venta,37004,N.REF.NEGRITA CHICHA 15G.12UND.08DSP,01/02/2015,1,1,1
2512,36269800,24/02/2015,96.63,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/02/2015,1,0,9
2513,36269800,24/02/2015,-0.97,,Descuento,6802023,,01/02/2015,2,1,6
2514,36269800,24/02/2015,15.78,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/02/2015,2,0,6
2515,36269800,24/02/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/02/2015,1,1,3
2516,36269800,24/02/2015,0,9350102,Venta,9350102,ENJ. BOLIVAR FRUTAS INT.85ML 6SCHT 24TIR,01/02/2015,2,1,9
2517,36269800,24/02/2015,0,8400035,Venta,8400035,DET.BOLIVAR PAR.JAB FLORAL 520G.30BOL,01/02/2015,2,0,10
2518,36269800,24/02/2015,0,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/02/2015,2,0,4
2519,36420511,03/03/2015,177,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/03/2015,1,1,5
2520,36420511,03/03/2015,-7.08,,Descuento,98231,,01/03/2015,1,1,7
2521,36420511,03/03/2015,80.41,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/03/2015,1,1,6
2522,36420511,03/03/2015,45.65,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/03/2015,2,0,6
2523,36420511,03/03/2015,28.95,3508,Venta,3508,KETCHUP ALACENA 8GR 240UND,01/03/2015,2,0,4
2524,36420511,03/03/2015,162.96,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/03/2015,2,1,9
2525,36420511,03/03/2015,-1.63,,Descuento,3500018,,01/03/2015,2,1,4
2526,36420511,03/03/2015,18.07,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/03/2015,1,1,1
2527,36420511,03/03/2015,50.19,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/03/2015,2,0,7
2528,36420511,03/03/2015,-0.5,,Descuento,3702012,,01/03/2015,1,0,4
2529,36420511,03/03/2015,103.26,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/03/2015,2,1,7
2530,36420511,03/03/2015,20.58,3101012,Venta,3101012,NU. ACEITE VEGETAL PRIMOR 500ML 24BOT,01/03/2015,2,1,7
2531,36420511,03/03/2015,28.07,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/03/2015,2,0,7
2532,36420511,03/03/2015,50.08,5101109,Venta,5101109,NUE.MAZAMORRA MORADA NEGRITA 170G.24UND,01/03/2015,1,1,6
2533,36420511,03/03/2015,36.25,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/03/2015,1,1,4
2534,36420511,03/03/2015,-0.36,,Descuento,18972,,01/03/2015,2,0,2
2535,36420511,03/03/2015,25.04,4314001,Venta,4314001,FID.MUNICION ESPIGA DE ORO 250GR 20BOL,01/03/2015,1,1,8
2536,36420511,03/03/2015,95.04,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,1,0,1
2537,36420511,03/03/2015,15.78,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/03/2015,1,0,1
2538,36420511,03/03/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/03/2015,2,0,4
2539,36420511,03/03/2015,0,9350102,Venta,9350102,ENJ. BOLIVAR FRUTAS INT.85ML 6SCHT 24TIR,01/03/2015,2,1,5
2540,36420511,03/03/2015,0,8406052,Venta,8406052,DET. OPAL ULTRA FLORAL 520GR 30BOL,01/03/2015,1,1,3
2541,36573457,10/03/2015,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/03/2015,1,0,7
2542,36573457,10/03/2015,0,2108,Venta,2108,ACEITE FRIOL 500CC 24BOT,01/03/2015,1,0,5
2543,36573457,10/03/2015,-4.72,,Descuento,2108,,01/03/2015,1,0,3
2544,36573457,10/03/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/03/2015,1,1,1
2545,36573457,10/03/2015,-0.81,,Descuento,3500018,,01/03/2015,2,0,5
2546,36573457,10/03/2015,32.24,39011,Venta,39011,AZUCAR FINITA NEGRITA 1KG.5BOL,01/03/2015,2,1,2
2547,36573457,10/03/2015,-0.32,,Descuento,39011,,01/03/2015,2,0,8
2548,36573457,10/03/2015,103.26,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/03/2015,2,0,4
2549,36573457,10/03/2015,25.04,13821,Venta,13821,FID.ESPIGA DE ORO SAYON TORNIL 250G20BOL,01/03/2015,2,0,4
2550,36573457,10/03/2015,91.31,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/03/2015,2,1,2
2551,36573457,10/03/2015,80.41,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/03/2015,2,0,10
2552,36573457,10/03/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/03/2015,1,0,1
2553,36573457,10/03/2015,37.21,3300015,Venta,3300015,CREMA DE AJI TARI 85GR. 24UND,01/03/2015,1,0,8
2554,36573457,10/03/2015,0,3300015,Venta,3300015,CREMA DE AJI TARI 85GR. 24UND,01/03/2015,2,0,1
2555,36573457,10/03/2015,45.62,3300014,Venta,3300014,CREMA DE AJI TARI 10GR. 240UND,01/03/2015,2,1,6
2556,36573457,10/03/2015,18,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/03/2015,2,0,4
2557,36573457,10/03/2015,15.78,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/03/2015,2,1,7
2558,36573457,10/03/2015,9.83,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/03/2015,1,1,4
2559,36573457,10/03/2015,7.47,6701001,Venta,6701001,HARINA BLANCA FLOR PREP. 0.5K 12BOL,01/03/2015,2,0,1
2560,36573457,10/03/2015,0,6702001,Venta,6702001,HARINA FAVORITA SIN PREP.COC.250G.18BOL,01/03/2015,2,0,3
2561,36573457,10/03/2015,17.92,6705000,Venta,6705000,SEMOLA LAVAGGI 200G 20BOL,01/03/2015,2,0,5
2562,36573457,10/03/2015,28.07,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/03/2015,1,0,10
2563,36573457,10/03/2015,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,2,1,7
2564,36573457,10/03/2015,93.34,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/03/2015,2,1,3
2565,36573457,10/03/2015,-0.93,,Descuento,6802023,,01/03/2015,2,1,1
2566,36573457,10/03/2015,113.87,6804000,Venta,6804000,HARINA NICOLINI PREMIUM PP.50K,01/03/2015,2,0,10
2567,36573457,10/03/2015,-1.14,,Descuento,6804000,,01/03/2015,2,1,9
2568,36573457,10/03/2015,5.88,18951,Venta,18951,VAINILLA NEGRITA  30ML.12BOT.24DSP,01/03/2015,2,1,9
2569,36573457,10/03/2015,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/03/2015,2,0,10
2570,36573457,10/03/2015,70.48,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/03/2015,1,0,1
2571,36573457,10/03/2015,142.56,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,2,0,8
2572,36573457,10/03/2015,37.24,3300012,Venta,3300012,MAYONESA ALACENA 200CC 12BOL,01/03/2015,1,1,3
2573,36573457,10/03/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/03/2015,2,0,3
2574,36573457,10/03/2015,0,9350001,Venta,9350001,ENJUAGUE BOLIVAR 85ML 6SACHETS X 24TIRAS,01/03/2015,1,1,10
2575,36573457,10/03/2015,0,8406052,Venta,8406052,DET. OPAL ULTRA FLORAL 520GR 30BOL,01/03/2015,1,1,6
2576,36573457,10/03/2015,0,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/03/2015,2,0,1
2577,36728989,17/03/2015,177,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/03/2015,1,1,3
2578,36728989,17/03/2015,-7.08,,Descuento,98231,,01/03/2015,2,0,4
2579,36728989,17/03/2015,23.6,98299,Venta,98299,N. GALL.VAINILLA DIA 250G. 12PQT,01/03/2015,2,0,9
2580,36728989,17/03/2015,0,4508301,Venta,4508301,NUE.GALL.VICTORIA CHOMP NARAN.6PQT 8PCK,01/03/2015,2,0,1
2581,36728989,17/03/2015,0,4508033,Venta,4508033,NUE.GALL.VICT.CASINO MENTA 6PQT 8PCK,01/03/2015,2,0,5
2582,36728989,17/03/2015,89.8,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/03/2015,2,0,5
2583,36728989,17/03/2015,4.8,5205020,Venta,5205020,REF.NEGRITA CHICHA 35G.12UND.08DSP,01/03/2015,2,0,1
2584,36728989,17/03/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/03/2015,1,1,1
2585,36728989,17/03/2015,80.41,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/03/2015,2,0,3
2586,36728989,17/03/2015,37.24,3300012,Venta,3300012,MAYONESA ALACENA 200CC 12BOL,01/03/2015,1,1,4
2587,36728989,17/03/2015,28.07,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/03/2015,1,1,8
2588,36728989,17/03/2015,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,2,1,9
2589,36728989,17/03/2015,93.34,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/03/2015,1,0,10
2590,36728989,17/03/2015,-0.93,,Descuento,6802023,,01/03/2015,2,1,3
2591,36728989,17/03/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/03/2015,1,1,3
2592,36728989,17/03/2015,-0.81,,Descuento,3500018,,01/03/2015,1,1,5
2593,36728989,17/03/2015,18.07,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/03/2015,2,0,4
2594,36728989,17/03/2015,0,6701001,Venta,6701001,HARINA BLANCA FLOR PREP. 0.5K 12BOL,01/03/2015,1,1,7
2595,36728989,17/03/2015,25.02,13801,Venta,13801,N.FID.ESPIGA DE ORO SPAGHE.500G20BOL,01/03/2015,2,1,9
2596,36728989,17/03/2015,12.52,13821,Venta,13821,FID.ESPIGA DE ORO SAYON TORNIL 250G20BOL,01/03/2015,1,0,10
2597,36728989,17/03/2015,12.52,4314001,Venta,4314001,FID.MUNICION ESPIGA DE ORO 250GR 20BOL,01/03/2015,1,1,6
2598,36728989,17/03/2015,25.02,4314000,Venta,4314000,FID. CAB. ANGEL ESPIGA DE ORO 250G 40BOL,01/03/2015,2,0,5
2599,36728989,17/03/2015,95.04,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,2,1,2
2600,36728989,17/03/2015,26.92,8400055,Venta,8400055,DETERGENTE BOLIVAR MATIC 2.6KG.7BOL,01/03/2015,1,1,2
2601,36728989,17/03/2015,12.45,8400201,Venta,8400201,DET.BOLIVAR CON SUAVIZANTE 520G 30BOL,01/03/2015,2,0,1
2602,36728989,17/03/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/03/2015,2,1,8
2603,36728989,17/03/2015,-0.62,,Descuento,3101011,,01/03/2015,2,1,4
2604,36728989,17/03/2015,0,9350001,Venta,9350001,ENJUAGUE BOLIVAR 85ML 6SACHETS X 24TIRAS,01/03/2015,1,0,2
2605,36728989,17/03/2015,0,8406052,Venta,8406052,DET. OPAL ULTRA FLORAL 520GR 30BOL,01/03/2015,2,1,6
2606,36728989,17/03/2015,0,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/03/2015,1,0,3
2607,36887163,24/03/2015,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/03/2015,1,0,6
2608,36887163,24/03/2015,0,2108,Venta,2108,ACEITE FRIOL 500CC 24BOT,01/03/2015,2,0,5
2609,36887163,24/03/2015,-4.72,,Descuento,2108,,01/03/2015,1,1,7
2610,36887163,24/03/2015,45.65,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/03/2015,2,0,9
2611,36887163,24/03/2015,37.21,3300010,Venta,3300010,CREMA HUANCAINA ALACENA 24X90G,01/03/2015,2,0,8
2612,36887163,24/03/2015,18,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/03/2015,1,1,5
2613,36887163,24/03/2015,18,3315,Venta,3315,N.SALSA AJI ALACENA 100CC 12BOL,01/03/2015,2,1,10
2614,36887163,24/03/2015,9.59,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/03/2015,1,0,5
2615,36887163,24/03/2015,5.88,18951,Venta,18951,VAINILLA NEGRITA  30ML.12BOT.24DSP,01/03/2015,2,0,3
2616,36887163,24/03/2015,36.25,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/03/2015,2,1,3
2617,36887163,24/03/2015,-0.36,,Descuento,18972,,01/03/2015,1,0,4
2618,36887163,24/03/2015,46.14,6901104,Venta,6901104,NU.EXPERTA PRE MEZCLA BIZCOCHUELO 10KG,01/03/2015,1,0,2
2619,36887163,24/03/2015,-0.46,,Descuento,6901104,,01/03/2015,2,1,1
2620,36887163,24/03/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/03/2015,1,1,10
2621,36887163,24/03/2015,-0.81,,Descuento,3500018,,01/03/2015,1,0,7
2622,36887163,24/03/2015,18.07,3500024,Venta,3500024,NU.MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/03/2015,1,1,8
2623,36887163,24/03/2015,0,6701001,Venta,6701001,HARINA BLANCA FLOR PREP. 0.5K 12BOL,01/03/2015,1,1,9
2624,36887163,24/03/2015,-0.9,,Descuento,6701001,,01/03/2015,1,1,5
2625,36887163,24/03/2015,12,3500011,Venta,3500011,MARGA.ESPARC.SELLO DE ORO 45GR 24BRR,01/03/2015,1,0,6
2626,36887163,24/03/2015,0,19344,Venta,19344,SEMOLA NICOLINI BOB.200G 20BOL,01/03/2015,2,0,9
2627,36887163,24/03/2015,-0.6,,Descuento,19344,,01/03/2015,2,0,7
2628,36887163,24/03/2015,31.56,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/03/2015,2,1,7
2629,36887163,24/03/2015,66.06,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/03/2015,2,1,1
2630,36887163,24/03/2015,34.42,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/03/2015,1,1,8
2631,36887163,24/03/2015,44.9,4302042,Venta,4302042,NU.FID.DON VITTORIO LING.GR.500GR 20BOL,01/03/2015,2,0,3
2632,36887163,24/03/2015,9.83,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/03/2015,2,1,4
2633,36887163,24/03/2015,28.07,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/03/2015,1,0,3
2634,36887163,24/03/2015,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,2,1,8
2635,36887163,24/03/2015,44.9,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/03/2015,1,1,5
2636,36887163,24/03/2015,0,4302048,Venta,4302048,NU.FID.DON VITTORIO CODO CH.250GR 20BOL,01/03/2015,2,0,5
2637,36887163,24/03/2015,95.04,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,2,0,4
2638,36906817,24/03/2015,660.56,3103039,Venta,3103039,ACEITE COCINERO 1LT 12BOT,01/03/2015,2,1,3
2639,36906817,24/03/2015,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,1,1,1
2640,36906817,24/03/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/03/2015,2,0,9
2641,36906817,24/03/2015,0,9350001,Venta,9350001,ENJUAGUE BOLIVAR 85ML 6SACHETS X 24TIRAS,01/03/2015,2,0,4
2642,36906817,24/03/2015,0,8400033,Venta,8400033,DET.BOLIVAR PAR.JAB FLORAL 360G.30BOL,01/03/2015,2,1,9
2643,36906817,24/03/2015,0,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/03/2015,1,0,7
2644,37043617,31/03/2015,96.71,39011,Venta,39011,AZUCAR FINITA NEGRITA 1KG.5BOL,01/03/2015,2,1,2
2645,37043617,31/03/2015,-0.97,,Descuento,39011,,01/03/2015,2,1,1
2646,37043617,31/03/2015,19.19,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/03/2015,2,0,10
2647,37043617,31/03/2015,5.88,18951,Venta,18951,VAINILLA NEGRITA  30ML.12BOT.24DSP,01/03/2015,1,1,4
2648,37043617,31/03/2015,89.8,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/03/2015,2,0,6
2649,37043617,31/03/2015,-4.49,,Descuento,4302040,,01/03/2015,2,1,10
2650,37043617,31/03/2015,17.28,3300040,Venta,3300040,SALSA ROJA DON VITTORIO 200GR.12UND,01/03/2015,2,1,6
2651,37043617,31/03/2015,0,3300040,Venta,3300040,SALSA ROJA DON VITTORIO 200GR.12UND,01/03/2015,1,1,1
2652,37043617,31/03/2015,68.84,4304013,Venta,4304013,FIDEO LAVAGGI SPAGHETTI 500GR 20BOL,01/03/2015,2,1,10
2653,37043617,31/03/2015,-3.44,,Descuento,4304013,,01/03/2015,1,0,2
2654,37043617,31/03/2015,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/03/2015,2,1,7
2655,37043617,31/03/2015,0,2108,Venta,2108,ACEITE FRIOL 500CC 24BOT,01/03/2015,1,1,6
2656,37043617,31/03/2015,-4.72,,Descuento,2108,,01/03/2015,2,1,6
2657,37043617,31/03/2015,45.65,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/03/2015,1,0,3
2658,37043617,31/03/2015,80.41,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/03/2015,2,0,7
2659,37043617,31/03/2015,78,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/03/2015,1,1,5
2660,37043617,31/03/2015,95.04,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,2,0,1
2661,37043617,31/03/2015,20.58,3101012,Venta,3101012,NU. ACEITE VEGETAL PRIMOR 500ML 24BOT,01/03/2015,2,0,3
2662,37043617,31/03/2015,95.03,6803012,Venta,6803012,HNA. NICOLINI SELECCIÓN ESPECIAL PP.50K,01/03/2015,1,1,3
2663,37043617,31/03/2015,-0.95,,Descuento,6803012,,01/03/2015,1,1,5
2664,37043617,31/03/2015,93.34,6802023,Venta,6802023,HARINA BLANCA NIEVE ESP. PP. 50K,01/03/2015,1,0,8
2665,37043617,31/03/2015,-0.93,,Descuento,6802023,,01/03/2015,1,0,8
2666,37043617,31/03/2015,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/03/2015,2,1,5
2667,37043617,31/03/2015,-0.81,,Descuento,3500018,,01/03/2015,1,1,7
2668,37043617,31/03/2015,50.19,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/03/2015,2,1,6
2669,37043617,31/03/2015,-0.5,,Descuento,3702012,,01/03/2015,1,0,1
2670,37043617,31/03/2015,63.12,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/03/2015,1,1,5
2671,37043617,31/03/2015,9.83,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/03/2015,2,0,4
2672,37043617,31/03/2015,28.07,5101004,Venta,5101004,NU.GELATINA NEGRITA FRESA 180G.12UND,01/03/2015,1,0,7
2673,37043617,31/03/2015,0,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/03/2015,2,1,9
2674,37043617,31/03/2015,15.92,8400054,Venta,8400054,DETERGENTE BOLIVAR MATIC 1.5KG.10BOL,01/03/2015,2,0,10
2675,37043617,31/03/2015,46.14,6901104,Venta,6901104,NU.EXPERTA PRE MEZCLA BIZCOCHUELO 10KG,01/03/2015,2,0,10
2676,37043617,31/03/2015,-0.46,,Descuento,6901104,,01/03/2015,1,0,3
2677,37043617,31/03/2015,70.48,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/03/2015,2,0,9
2678,37043617,31/03/2015,7.89,8406069,Venta,8406069,DET.OPAL ULTRA C/QUITAMANCHAS 160G 60BOL,01/03/2015,2,1,8
2679,37043617,31/03/2015,0,3101011,Venta,3101011,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/03/2015,2,1,10
2680,37043617,31/03/2015,0,9350001,Venta,9350001,ENJUAGUE BOLIVAR 85ML 6SACHETS X 24TIRAS,01/03/2015,1,1,5
